06/07/2010,0
06/08/2010,0
06/09/2010,0
06/10/2010,0
06/11/2010,0
06/12/2010,0
06/13/2010,0
06/14/2010,0
06/15/2010,0
06/16/2010,0
06/17/2010,0
06/18/2010,0
06/19/2010,0
06/20/2010,0
06/21/2010,0
06/22/2010,0
06/23/2010,0
06/24/2010,0
06/25/2010,0
06/26/2010,0
06/27/2010,0
06/28/2010,0
06/29/2010,0
06/30/2010,0
07/01/2010,0
07/02/2010,0
07/03/2010,0
07/04/2010,0
07/05/2010,0
07/06/2010,0
07/07/2010,0
07/08/2010,0
07/09/2010,0
07/10/2010,0
07/11/2010,0
07/12/2010,0
07/13/2010,0
07/14/2010,0
07/15/2010,0
07/16/2010,0
07/17/2010,0
07/18/2010,0.09
07/19/2010,0.08
07/20/2010,0.07
07/21/2010,0.08
07/22/2010,0.05
07/23/2010,0.06
07/24/2010,0.05
07/25/2010,0.05
07/26/2010,0.06
07/27/2010,0.06
07/28/2010,0.06
07/29/2010,0.07
07/30/2010,0.06
07/31/2010,0.07
08/01/2010,0.06
08/02/2010,0.06
08/03/2010,0.06
08/04/2010,0.06
08/05/2010,0.06
08/06/2010,0.06
08/07/2010,0.06
08/08/2010,0.06
08/09/2010,0.07
08/10/2010,0.07
08/11/2010,0.07
08/12/2010,0.07
08/13/2010,0.06
08/14/2010,0.07
08/15/2010,0.07
08/16/2010,0.07
08/17/2010,0.07
08/18/2010,0.07
08/19/2010,0.07
08/20/2010,0.07
08/21/2010,0.07
08/22/2010,0.07
08/23/2010,0.06
08/24/2010,0.06
08/25/2010,0.06
08/26/2010,0.06
08/27/2010,0.06
08/28/2010,0.06
08/29/2010,0.06
08/30/2010,0.06
08/31/2010,0.06
09/01/2010,0.06
09/02/2010,0.06
09/03/2010,0.06
09/04/2010,0.06
09/05/2010,0.06
09/06/2010,0.06
09/07/2010,0.06
09/08/2010,0.06
09/09/2010,0.06
09/10/2010,0.06
09/11/2010,0.06
09/12/2010,0.06
09/13/2010,0.06
09/14/2010,0.06
09/15/2010,0.06
09/16/2010,0.06
09/17/2010,0.06
09/18/2010,0.06
09/19/2010,0.06
09/20/2010,0.06
09/21/2010,0.06
09/22/2010,0.06
09/23/2010,0.06
09/24/2010,0.06
09/25/2010,0.06
09/26/2010,0.06
09/27/2010,0.06
09/28/2010,0.06
09/29/2010,0.06
09/30/2010,0.06
10/01/2010,0.06
10/02/2010,0.06
10/03/2010,0.06
10/04/2010,0.06
10/05/2010,0.06
10/06/2010,0.06
10/07/2010,0.07
10/08/2010,0.09
10/09/2010,0.09
10/10/2010,0.1
10/11/2010,0.09
10/12/2010,0.09
10/13/2010,0.1
10/14/2010,0.1
10/15/2010,0.1
10/16/2010,0.1
10/17/2010,0.1
10/18/2010,0.1
10/19/2010,0.1
10/20/2010,0.1
10/21/2010,0.11
10/22/2010,0.1
10/23/2010,0.11
10/24/2010,0.11
10/25/2010,0.13
10/26/2010,0.15
10/27/2010,0.19
10/28/2010,0.17
10/29/2010,0.19
10/30/2010,0.2
10/31/2010,0.19
11/01/2010,0.2
11/02/2010,0.19
11/03/2010,0.19
11/04/2010,0.23
11/05/2010,0.26
11/06/2010,0.39
11/07/2010,0.34
11/08/2010,0.24
11/09/2010,0.21
11/10/2010,0.24
11/11/2010,0.22
11/12/2010,0.27
11/13/2010,0.28
11/14/2010,0.28
11/15/2010,0.27
11/16/2010,0.22
11/17/2010,0.23
11/18/2010,0.27
11/19/2010,0.28
11/20/2010,0.28
11/21/2010,0.28
11/22/2010,0.29
11/23/2010,0.28
11/24/2010,0.28
11/25/2010,0.28
11/26/2010,0.28
11/27/2010,0.28
11/28/2010,0.27
11/29/2010,0.23
11/30/2010,0.21
12/01/2010,0.23
12/02/2010,0.25
12/03/2010,0.25
12/04/2010,0.2
12/05/2010,0.19
12/06/2010,0.2
12/07/2010,0.23
12/08/2010,0.24
12/09/2010,0.2
12/10/2010,0.2
12/11/2010,0.23
12/12/2010,0.22
12/13/2010,0.23
12/14/2010,0.25
12/15/2010,0.24
12/16/2010,0.25
12/17/2010,0.24
12/18/2010,0.24
12/19/2010,0.24
12/20/2010,0.27
12/21/2010,0.24
12/22/2010,0.25
12/23/2010,0.25
12/24/2010,0.25
12/25/2010,0.25
12/26/2010,0.26
12/27/2010,0.26
12/28/2010,0.28
12/29/2010,0.3
12/30/2010,0.3
12/31/2010,0.3
01/01/2011,0.3
01/02/2011,0.3
01/03/2011,0.29
01/04/2011,0.3
01/05/2011,0.3
01/06/2011,0.3
01/07/2011,0.32
01/08/2011,0.32
01/09/2011,0.32
01/10/2011,0.33
01/11/2011,0.33
01/12/2011,0.32
01/13/2011,0.32
01/14/2011,0.4
01/15/2011,0.39
01/16/2011,0.39
01/17/2011,0.35
01/18/2011,0.31
01/19/2011,0.31
01/20/2011,0.39
01/21/2011,0.42
01/22/2011,0.44
01/23/2011,0.44
01/24/2011,0.42
01/25/2011,0.41
01/26/2011,0.42
01/27/2011,0.42
01/28/2011,0.45
01/29/2011,0.44
01/30/2011,0.48
01/31/2011,0.52
02/01/2011,0.7
02/02/2011,0.72
02/03/2011,0.69
02/04/2011,0.81
02/05/2011,0.92
02/06/2011,0.9
02/07/2011,0.89
02/08/2011,0.92
02/09/2011,1.09
02/10/2011,0.98
02/11/2011,1.07
02/12/2011,1.08
02/13/2011,1.05
02/14/2011,1.07
02/15/2011,1.05
02/16/2011,1.04
02/17/2011,1.04
02/18/2011,0.9
02/19/2011,0.95
02/20/2011,0.85
02/21/2011,0.83
02/22/2011,0.87
02/23/2011,0.9
02/24/2011,1
02/25/2011,0.91
02/26/2011,0.96
02/27/2011,0.89
02/28/2011,0.86
03/01/2011,0.92
03/02/2011,0.94
03/03/2011,0.94
03/04/2011,0.9
03/05/2011,0.91
03/06/2011,0.9
03/07/2011,0.88
03/08/2011,0.87
03/09/2011,0.86
03/10/2011,0.93
03/11/2011,0.88
03/12/2011,0.92
03/13/2011,0.89
03/14/2011,0.89
03/15/2011,0.87
03/16/2011,0.86
03/17/2011,0.83
03/18/2011,0.82
03/19/2011,0.76
03/20/2011,0.74
03/21/2011,0.76
03/22/2011,0.81
03/23/2011,0.85
03/24/2011,0.87
03/25/2011,0.88
03/26/2011,0.86
03/27/2011,0.82
03/28/2011,0.8
03/29/2011,0.79
03/30/2011,0.79
03/31/2011,0.78
04/01/2011,0.77
04/02/2011,0.78
04/03/2011,0.78
04/04/2011,0.68
04/05/2011,0.71
04/06/2011,0.74
04/07/2011,0.75
04/08/2011,0.75
04/09/2011,0.73
04/10/2011,0.74
04/11/2011,0.77
04/12/2011,0.86
04/13/2011,0.92
04/14/2011,1
04/15/2011,0.99
04/16/2011,1.05
04/17/2011,1.11
04/18/2011,1.16
04/19/2011,1.2
04/20/2011,1.14
04/21/2011,1.21
04/22/2011,1.41
04/23/2011,1.7
04/24/2011,1.63
04/25/2011,1.56
04/26/2011,1.79
04/27/2011,1.9
04/28/2011,2.21
04/29/2011,2.88
04/30/2011,3.5
05/01/2011,3.03
05/02/2011,3.2
05/03/2011,3.41
05/04/2011,3.41
05/05/2011,3.33
05/06/2011,3.45
05/07/2011,3.64
05/08/2011,3.87
05/09/2011,3.8
05/10/2011,5.81
05/11/2011,5.5
05/12/2011,6.3
05/13/2011,8.2
05/14/2011,7.2
05/15/2011,6.99
05/16/2011,8.03
05/17/2011,7.19
05/18/2011,6.88
05/19/2011,6.8
05/20/2011,5.59
05/21/2011,6.12
05/22/2011,6.69
05/23/2011,7.15
05/24/2011,7.42
05/25/2011,8.4
05/26/2011,8.8
05/27/2011,8.5
05/28/2011,8.3
05/29/2011,8.43
05/30/2011,8.8
05/31/2011,8.74
06/01/2011,9.57
06/02/2011,10.6
06/03/2011,14.29
06/04/2011,18.89
06/05/2011,16.7
06/06/2011,18.55
06/07/2011,23.92
06/08/2011,29.6
06/09/2011,28.92
06/10/2011,23.95
06/11/2011,14.65
06/12/2011,18.55
06/13/2011,19.84
06/14/2011,19.28
06/15/2011,19.49
06/16/2011,17
06/17/2011,15.68
06/18/2011,16.89
06/19/2011,17.51
06/20/2011,17.51
06/21/2011,17.51
06/22/2011,17.51
06/23/2011,17.51
06/24/2011,17.51
06/25/2011,17.51
06/26/2011,16.45
06/27/2011,16.75
06/28/2011,16.95
06/29/2011,16.84
06/30/2011,16.1
07/01/2011,15.4
07/02/2011,15.4
07/03/2011,15.44
07/04/2011,13.86
07/05/2011,12.91
07/06/2011,14.78
07/07/2011,14.78
07/08/2011,14.31
07/09/2011,14.38
07/10/2011,14.9
07/11/2011,14.21
07/12/2011,14.01
07/13/2011,13.95
07/14/2011,13.99
07/15/2011,13.81
07/16/2011,13.72
07/17/2011,13.16
07/18/2011,13.48
07/19/2011,13.85
07/20/2011,13.69
07/21/2011,13.61
07/22/2011,13.7
07/23/2011,13.68
07/24/2011,13.98
07/25/2011,14.05
07/26/2011,13.88
07/27/2011,13.94
07/28/2011,13.49
07/29/2011,13.5
07/30/2011,13.53
07/31/2011,13.35
08/01/2011,13.09
08/02/2011,12.05
08/03/2011,9.26
08/04/2011,10.75
08/05/2011,9.8
08/06/2011,6.55
08/07/2011,7.9
08/08/2011,7.8
08/09/2011,9.99
08/10/2011,9.98
08/11/2011,9.46
08/12/2011,9.46
08/13/2011,10.13
08/14/2011,10.8
08/15/2011,11.15
08/16/2011,10.96
08/17/2011,10.95
08/18/2011,10.83
08/19/2011,11.65
08/20/2011,11.45
08/21/2011,11.31
08/22/2011,10.89
08/23/2011,10.94
08/24/2011,10.85
08/25/2011,9.66
08/26/2011,8.18
08/27/2011,8.59
08/28/2011,9.07
08/29/2011,8.97
08/30/2011,8.79
08/31/2011,8.2
09/01/2011,8.21
09/02/2011,8.64
09/03/2011,8.48
09/04/2011,8.18
09/05/2011,7.61
09/06/2011,6.86
09/07/2011,7.19
09/08/2011,6.53
09/09/2011,5.03
09/10/2011,4.77
09/11/2011,5.86
09/12/2011,6.08
09/13/2011,5.8
09/14/2011,5.62
09/15/2011,4.84
09/16/2011,4.82
09/17/2011,4.77
09/18/2011,5.2
09/19/2011,5.46
09/20/2011,6.11
09/21/2011,5.61
09/22/2011,5.43
09/23/2011,5.55
09/24/2011,5.47
09/25/2011,5.33
09/26/2011,4.87
09/27/2011,4.92
09/28/2011,4.77
09/29/2011,4.78
09/30/2011,5.14
10/01/2011,5.03
10/02/2011,5.03
10/03/2011,5.02
10/04/2011,4.96
10/05/2011,4.87
10/06/2011,4.73
10/07/2011,4.27
10/08/2011,4.01
10/09/2011,4.1
10/10/2011,4.1
10/11/2011,3.93
10/12/2011,4.15
10/13/2011,4.05
10/14/2011,3.99
10/15/2011,3.84
10/16/2011,3.56
10/17/2011,2.56
10/18/2011,2.42
10/19/2011,2.27
10/20/2011,2.35
10/21/2011,2.57
10/22/2011,3.16
10/23/2011,3.17
10/24/2011,2.54
10/25/2011,2.77
10/26/2011,2.77
10/27/2011,3.04
10/28/2011,3.19
10/29/2011,3.58
10/30/2011,3.27
10/31/2011,3.25
11/01/2011,3.15
11/02/2011,3.25
11/03/2011,3.15
11/04/2011,3.11
11/05/2011,2.97
11/06/2011,2.96
11/07/2011,3.01
11/08/2011,3.03
11/09/2011,2.95
11/10/2011,2.84
11/11/2011,3.08
11/12/2011,3.03
11/13/2011,3
11/14/2011,2.22
11/15/2011,2.33
11/16/2011,2.56
11/17/2011,2.25
11/18/2011,2.05
11/19/2011,2.2
11/20/2011,2.2
11/21/2011,2.29
11/22/2011,2.33
11/23/2011,2.33
11/24/2011,2.43
11/25/2011,2.51
11/26/2011,2.47
11/27/2011,2.48
11/28/2011,2.55
11/29/2011,2.75
11/30/2011,2.97
12/01/2011,3.06
12/02/2011,3.12
12/03/2011,2.79
12/04/2011,2.83
12/05/2011,2.88
12/06/2011,3.03
12/07/2011,2.99
12/08/2011,2.98
12/09/2011,2.97
12/10/2011,3.05
12/11/2011,3.25
12/12/2011,3.13
12/13/2011,3.25
12/14/2011,3.15
12/15/2011,3.2
12/16/2011,3.2
12/17/2011,3.2
12/18/2011,3.19
12/19/2011,3.52
12/20/2011,3.95
12/21/2011,3.89
12/22/2011,3.89
12/23/2011,3.95
12/24/2011,3.94
12/25/2011,4.22
12/26/2011,4.02
12/27/2011,4.07
12/28/2011,4.19
12/29/2011,4.17
12/30/2011,4.25
12/31/2011,4.72
01/01/2012,5.27
01/02/2012,5.22
01/03/2012,4.88
01/04/2012,5.57
01/05/2012,6.95
01/06/2012,6.7
01/07/2012,6.81
01/08/2012,7.11
01/09/2012,6.33
01/10/2012,6.36
01/11/2012,6.9
01/12/2012,6.8
01/13/2012,6.41
01/14/2012,6.75
01/15/2012,7
01/16/2012,6.68
01/17/2012,5.6
01/18/2012,5.92
01/19/2012,6.36
01/20/2012,6.49
01/21/2012,6.18
01/22/2012,6.31
01/23/2012,6.36
01/24/2012,6.29
01/25/2012,5.75
01/26/2012,5.34
01/27/2012,5.29
01/28/2012,5.63
01/29/2012,5.38
01/30/2012,5.49
01/31/2012,5.48
02/01/2012,6.08
02/02/2012,6.1
02/03/2012,5.96
02/04/2012,5.87
02/05/2012,5.69
02/06/2012,5.45
02/07/2012,5.69
02/08/2012,5.6
02/09/2012,5.83
02/10/2012,5.91
02/11/2012,5.6
02/12/2012,5.51
02/13/2012,5.26
02/14/2012,4.46
02/15/2012,4.33
02/16/2012,4.27
02/17/2012,4.41
02/18/2012,4.22
02/19/2012,4.39
02/20/2012,4.36
02/21/2012,4.27
02/22/2012,4.42
02/23/2012,5.01
02/24/2012,5.03
02/25/2012,4.77
02/26/2012,4.92
02/27/2012,4.96
02/28/2012,4.87
02/29/2012,4.86
03/01/2012,4.92
03/02/2012,4.7
03/03/2012,4.61
03/04/2012,4.82
03/05/2012,4.98
03/06/2012,4.99
03/07/2012,4.94
03/08/2012,4.93
03/09/2012,4.86
03/10/2012,4.83
03/11/2012,4.91
03/12/2012,4.89
03/13/2012,5.27
03/14/2012,5.38
03/15/2012,5.33
03/16/2012,5.34
03/17/2012,5.22
03/18/2012,5.28
03/19/2012,4.69
03/20/2012,4.84
03/21/2012,4.81
03/22/2012,4.7
03/23/2012,4.69
03/24/2012,4.68
03/25/2012,4.55
03/26/2012,4.62
03/27/2012,4.81
03/28/2012,4.79
03/29/2012,4.81
03/30/2012,4.86
03/31/2012,4.91
04/01/2012,4.83
04/02/2012,4.97
04/03/2012,4.95
04/04/2012,4.91
04/05/2012,4.92
04/06/2012,4.95
04/07/2012,4.69
04/08/2012,4.79
04/09/2012,4.87
04/10/2012,4.84
04/11/2012,4.93
04/12/2012,4.92
04/13/2012,4.94
04/14/2012,4.96
04/15/2012,4.97
04/16/2012,4.93
04/17/2012,4.98
04/18/2012,5.12
04/19/2012,5.14
04/20/2012,5.35
04/21/2012,5.26
04/22/2012,5.2
04/23/2012,4.96
04/24/2012,5.1
04/25/2012,5.13
04/26/2012,5.1
04/27/2012,5.11
04/28/2012,4.98
04/29/2012,4.9
04/30/2012,4.95
05/01/2012,5
05/02/2012,5.07
05/03/2012,5.13
05/04/2012,5.07
05/05/2012,5.08
05/06/2012,5.05
05/07/2012,5.06
05/08/2012,5.05
05/09/2012,5.04
05/10/2012,4.85
05/11/2012,4.96
05/12/2012,4.95
05/13/2012,4.93
05/14/2012,5.01
05/15/2012,5.03
05/16/2012,5.09
05/17/2012,5.1
05/18/2012,5.12
05/19/2012,5.1
05/20/2012,5.09
05/21/2012,5.1
05/22/2012,5.1
05/23/2012,5.14
05/24/2012,5.12
05/25/2012,5.15
05/26/2012,5.1
05/27/2012,5.14
05/28/2012,5.14
05/29/2012,5.15
05/30/2012,5.13
05/31/2012,5.18
06/01/2012,5.27
06/02/2012,5.25
06/03/2012,5.21
06/04/2012,5.27
06/05/2012,5.44
06/06/2012,5.46
06/07/2012,5.59
06/08/2012,5.63
06/09/2012,5.56
06/10/2012,5.47
06/11/2012,5.57
06/12/2012,5.7
06/13/2012,5.93
06/14/2012,5.95
06/15/2012,6.5
06/16/2012,6.4
06/17/2012,6.16
06/18/2012,6.31
06/19/2012,6.5
06/20/2012,6.67
06/21/2012,6.68
06/22/2012,6.55
06/23/2012,6.43
06/24/2012,6.35
06/25/2012,6.3
06/26/2012,6.42
06/27/2012,6.65
06/28/2012,6.61
06/29/2012,6.65
06/30/2012,6.69
07/01/2012,6.63
07/02/2012,6.76
07/03/2012,6.45
07/04/2012,6.51
07/05/2012,6.67
07/06/2012,6.65
07/07/2012,6.76
07/08/2012,6.8
07/09/2012,7.02
07/10/2012,7.2
07/11/2012,7.15
07/12/2012,7.76
07/13/2012,7.67
07/14/2012,7.54
07/15/2012,7.62
07/16/2012,8.5
07/17/2012,8.8
07/18/2012,9.11
07/19/2012,8.87
07/20/2012,8.52
07/21/2012,8.85
07/22/2012,8.41
07/23/2012,8.45
07/24/2012,8.6
07/25/2012,8.8
07/26/2012,8.9
07/27/2012,8.9
07/28/2012,8.89
07/29/2012,8.71
07/30/2012,9.1
07/31/2012,9.35
08/01/2012,9.55
08/02/2012,10.53
08/03/2012,10.97
08/04/2012,10.98
08/05/2012,10.87
08/06/2012,10.86
08/07/2012,11.1
08/08/2012,11.06
08/09/2012,11.06
08/10/2012,11.39
08/11/2012,11.51
08/12/2012,11.62
08/13/2012,12.04
08/14/2012,12.19
08/15/2012,13.25
08/16/2012,13.5
08/17/2012,11.58
08/18/2012,11.61
08/19/2012,8
08/20/2012,10.1
08/21/2012,9.91
08/22/2012,9.81
08/23/2012,10.1
08/24/2012,10.6
08/25/2012,10.52
08/26/2012,10.61
08/27/2012,10.95
08/28/2012,10.94
08/29/2012,10.92
08/30/2012,10.78
08/31/2012,10.16
09/01/2012,9.97
09/02/2012,10.2
09/03/2012,10.53
09/04/2012,10.38
09/05/2012,11
09/06/2012,11.18
09/07/2012,11
09/08/2012,11.04
09/09/2012,11.02
09/10/2012,11.17
09/11/2012,11.33
09/12/2012,11.36
09/13/2012,11.4
09/14/2012,11.67
09/15/2012,11.75
09/16/2012,11.87
09/17/2012,11.89
09/18/2012,12.25
09/19/2012,12.57
09/20/2012,12.28
09/21/2012,12.37
09/22/2012,12.24
09/23/2012,12.19
09/24/2012,12.1
09/25/2012,12.2
09/26/2012,12.27
09/27/2012,12.31
09/28/2012,12.39
09/29/2012,12.36
09/30/2012,12.4
10/01/2012,12.4
10/02/2012,12.84
10/03/2012,12.89
10/04/2012,12.85
10/05/2012,12.69
10/06/2012,12.5
10/07/2012,11.8
10/08/2012,11.78
10/09/2012,11.89
10/10/2012,12.12
10/11/2012,12.03
10/12/2012,12
10/13/2012,11.86
